"city","description","neighbourhood_cleansed"
"London","It's a compact, tidy and very nice room, double bed with a view across the park. Really light and airy. It is on a third floor which is great for views and away from people walking past, the floor is laminated. The flat has 2 full bathrooms, living room, TV, and a great environment. If you are looking for a nice place to stay this is the right choice!","Wandsworth"
"London","You will have the entire apartment for you  .This stylish place to stay is perfect for  short or long term trips. Equipped to high standards , ideal to feel home  cousy  and pleasant .<br />Within 7 minutes walk from spetcacular Alexandra Palace entertainment venue  known for its green spaces, bars, restaurants , live events and plenty of food and drink  whilst enjoying the  stunning panoramic view of London .","Haringey"
"London","My husband and I are delighted to make available to you a large and bright single room in a flat within a Victorian house . The room has a large desk,  a clothes rail, a chest of drawers, a single bed,  a kettle a mini-fridge and wifi. It's on the first floor and you have a beautiful view from the room. The kitchen and bathroom is to be shared with me and my husband. We are in Cricklewood/Willesden, 25 min by bus/ 15 min by train from Central London. 7 min from Gladstone Park.  4 min from Tesco","Brent"
"London","Newly furnished & renovated, this very stylish 2bed flat, 10 mins walk to Ealing Broadway station, an easy 15 minute commute to Central London & 20mins to Heathrow Airport (Elizabeth line). This exclusive development is located opposite the entrance to a gorgeous park with children’s playground and a plethora of high street shops, restaurants and supermarkets within walking. The flat is a very comfortable 2 bed with private bathroom, Kitchen & Living Room. The perfect Pied a Terre!","Ealing"
"London","Kick back and relax in this calm and stylish one-bedroom flat, perfect for couples and solo travellers alike. Located right between the buzzy heart of Dalston and the charming and vibrant Stoke Newington Church Street, it features a cosy living and dining space, a fully equipped kitchen, a serene bedroom with a big super king bed and a private balcony. Gated parking and a shared garden are also available; fast wifi, a smart TV, and an easy check-in and check-out make your stay seamless.","Hackney"
"London","Keep it simple at this peaceful and centrally-located place.<br /><br />Superb en-suite with own Bathroom, Gym access, just kitchen shared only with one another guest, contemporary and stylish with superb features and excellent location, making it ideal, The properties bedrooms are furnished with desks and wardrobes, the kitchen is brand new and fully fitted with integrated appliances including microwave, oven, washing Machine, full fridge & freezer.","Camden"
"London","OYO Firs Lodge London Heathrow| Standard Twin","Hounslow"
"London","Large double room close to imperial collage fully furnished - with a lot of communal spaces and close to restaurants and shops<br /><br />please note you will be sharing bathrooms, kitchen and living area","Hammersmith and Fulham"
"London","Our bright and private rooftop penthouse in the heart of Shoreditch offers 2-bedroom, floor-to-ceiling windows, fully equipped kitchen, and a sun-drenched rooftop terrace. Tucked away on a quiet street, yet just minutes from Liverpool Street Station, Brick Lane, and Spitalfields Market. <br />Feel free to message for any specific request, we accept bookings of minimum 14 days, but we are happy to consider specific situations if we can!","Tower Hamlets"
"London","Welcome to our stylish 3-bedroom apartment, located in one of London's most exciting upcoming neighborhoods.<br /><br />PARTIES ARE NOT ALLOWED<br />OUTDOOR CAMERA that oversee the kitchen <br /><br />The space offers:<br />Newly renovated with spacious rooms, large beds and fully stocked kitchen.<br />300m from Turnpike lane (Piccadilly Line)<br />- 15 mins to Kings Cross<br />- 20 mins to Soho / Piccadilly Circus<br />300m to Hornsey<br />- 15 mins to East London<br />Close to:<br />- Alexandra Palace<br />- Emirates<br />- Tottenham football ground<br />- Finsbury Park","Haringey"
"London","Spacious and stylish bedroom in a 2 bed apartment in a convenient location for Pimlico tube & the riverside. Perfect for the centre of London. Bedrooms has good wardrobe space and overlooks communal gardens.","Westminster"
"London","Modern and comfortable 3.5-bedroom house with 2 bathrooms in a quiet Harrow neighborhood. Features a cozy living room, fully equipped kitchen, private garden, and free 2 on-site parking. Just 10 mins to South Harrow Tube (Piccadilly Line) for easy access to central London and Heathrow. Perfect for families, professionals, or small groups.","Harrow"
"London","In vibrant Camden, on a residential street. 1 bedroom available in a two bedroom 1st floor flat. All common rooms are shared - with myself<br /><br />There is fast broadband, fully equipped kitchen, shared bathroom with shower/bath and big bright lounge with double sofa bed, desk & dining table/chairs. I will be working at the desk in the lounge some weekdays (Mondays & Fridays).<br /><br />The bedroom has a desk & chair, strong wifi signal and plenty of sun light.","Camden"
"London","A single room suitable for 1 guests.  Quiet, & peaceful area, ideal for jogging, with Tesco Supermarket/Health & Fitness Gym/Chinese Take away located within a 5 minute walk.  Nearest bus top is a 3 minute walk, and British Rail is a 7 minute bus journey (17 minutes walking).  Easy Access to Central London, Tottenham Hotspurs Football Stadium, Stanstead Airport, Cambridge & Hertford.","Enfield"
"London","Enjoy easy access to everything from this perfectly located home base. Private terrace in room with red walls. Private parking available upon request. Close to Roman Road Market, Victoria park and many more famous places in East London.","Tower Hamlets"
"London","💎 Stay in the heart of Putney, Penthouse Suite | Luxe By Property<br /><br />This chic loft-style flat blends modern design with comfort, just a 5-min walk to Putney Station and moments from Fulham & Wandsworth. Fully equipped for business trips, relocations to London or leisure stays. Enjoy easy transport links, trendy cafes, and riverside walks nearby. Long & short stay discounts available - enquire now! If your dates aren’t available, message us as we have other stylish nearby properties to host you.","Wandsworth"
